#YYYYMMDD,hour,TDays,Precip_mm_Value,PressureSeaLevel,Temp,HumidityRelative,Clouds8th,WindDirection,WindSpeed_ms
*
19941231,7,1825.291667,0.5,971,1.200000048,92,8,20,5.699999809
19941231,13,1825.541667,,972.7000122,0.899999976,78,5,200,2.599999905
19941231,19,1825.791667,2.3,973.9000244,-1.200000048,98,9,230,1.5
19950101,7,1826.291667,5.8,975,-2.700000048,76,7,330,3.099999905
19950101,13,1826.541667,,977.7000122,-2.900000095,70,8,340,5.099999905
19950101,19,1826.791667,0.1,983.9000244,-3.599999905,63,8,10,7.699999809
19950102,7,1827.291667,0,1001.900024,-2.599999905,56,3,340,5.699999809
19950102,13,1827.541667,,1012.299988,-2.900000095,54,2,10,6.199999809
19950102,19,1827.791667,0,1021.400024,-4.099999905,41,1,10,7.199999809
19950103,7,1828.291667,0,1028.199951,-10.60000038,84,0,50,1.5
19950103,13,1828.541667,,1031.199951,-5.199999809,75,0,220,1
19950103,19,1828.791667,0,1032.699951,-8.300000191,89,0,50,1.5
19950104,7,1829.291667,0,1031.699951,-7.400000095,98,9,260,1
19950104,13,1829.541667,,1032.5,-6.400000095,98,8,50,1
19950104,19,1829.791667,0,1032.199951,-6.599999905,98,8,270,1
19950105,7,1830.291667,0,1028.699951,0.200000003,70,8,190,7.199999809
19950105,13,1830.541667,,1026.800049,-0.800000012,55,8,190,8.699999809
19950105,19,1830.791667,0,1024.099976,-1,55,8,200,6.199999809
19950106,7,1831.291667,0.7,1021.900024,-2.200000048,86,8,170,3.599999905
19950106,13,1831.541667,,1023.5,-2.299999952,95,9,160,4.599999905
19950106,19,1831.791667,0.8,1026.099976,-2.5,88,8,200,3.599999905
19950107,7,1832.291667,0.5,1029.099976,-1.799999952,95,7,250,1.5
19950107,13,1832.541667,,1029.800049,-1.100000024,84,8,190,3.599999905
19950107,19,1832.791667,0,1027.5,0.100000001,83,8,200,7.699999809
19950108,7,1833.291667,5.4,1018.099976,1.799999952,97,8,190,5.099999905
19950108,13,1833.541667,,1016.299988,2,99,9,260,1
19950108,19,1833.791667,0,1012.299988,1.799999952,99,9,210,2.099999905
19950109,7,1834.291667,0.2,1002.299988,-0.800000012,97,0,120,1
19950109,13,1834.541667,,1001.599976,-0.600000024,80,3,10,0.5
19950109,19,1834.791667,4.9,989.4000244,0.699999988,99,8,150,1
19950110,7,1835.291667,5.1,979.2999878,0.300000012,81,8,20,8.699999809
19950110,13,1835.541667,,984.7000122,0.699999988,61,7,340,5.699999809
19950110,19,1835.791667,0.7,988.2000122,-0.400000006,54,3,340,7.199999809
19950111,7,1836.291667,0,993.2000122,-1.700000048,56,1,60,5.099999905
19950111,13,1836.541667,,996.2999878,-1.299999952,54,1,10,2.099999905
19950111,19,1836.791667,0,999.7999878,-3.5,61,1,20,3.599999905
19950112,7,1837.291667,0,1014.799988,-2.099999905,61,0,10,4.599999905
19950112,13,1837.541667,,1021.5,-0.100000001,57,1,170,1.5
19950112,19,1837.791667,0,1026.800049,-4.199999809,75,0,40,2.599999905
19950113,7,1838.291667,0,1027.599976,-6.699999809,94,8,40,1
19950113,13,1838.541667,,1024,-3,98,8,250,1
19950113,19,1838.791667,3.5,1020.599976,-0.600000024,99,7,260,0.5
19950114,7,1839.291667,0,1014,0.699999988,99,9,220,1
19950114,13,1839.541667,,1010.5,3.099999905,99,6,200,3.099999905
19950114,19,1839.791667,0,1005.299988,4.900000095,95,7,180,6.199999809
19950115,7,1840.291667,0,1016.099976,-1.399999976,73,1,320,1.5
19950115,13,1840.541667,,1019.700012,0.699999988,68,3,210,1
19950115,19,1840.791667,0,1020.5,-2.400000095,79,7,40,3.099999905
19950116,7,1841.291667,0,1011.5,3.400000095,99,8,200,6.699999809
19950116,13,1841.541667,,1010.400024,5.099999905,94,8,180,8.199999809
19950116,19,1841.791667,0,1009.799988,4.800000191,95,8,180,8.199999809
19950117,7,1842.291667,0,1007.900024,2.799999952,90,8,180,8.199999809
19950117,13,1842.541667,,1009.700012,2.599999905,98,8,180,5.699999809
19950117,19,1842.791667,6.5,1010.5,2.200000048,100,8,150,4.599999905
19950118,7,1843.291667,0,1006,1,83,8,130,3.599999905
19950118,13,1843.541667,,1004.900024,2.400000095,64,8,120,2.599999905
19950118,19,1843.791667,4,1007.400024,0.400000006,99,8,130,2.099999905
19950119,7,1844.291667,8.8,1012.599976,-0.300000012,99,8,70,2.099999905
19950119,13,1844.541667,,1015.700012,-0.600000024,98,8,70,1.5
19950119,19,1844.791667,9,1017.299988,-1.200000048,97,8,130,1.5
19950120,7,1845.291667,1.1,1013.900024,-0.5,93,8,130,3.099999905
19950120,13,1845.541667,,1010.099976,-0.200000003,97,8,80,2.599999905
19950120,19,1845.791667,33.2,1006.400024,0.400000006,99,8,130,2.099999905
19950121,7,1846.291667,2.3,1010.299988,2.400000095,97,8,160,5.699999809
19950121,13,1846.541667,,1011.099976,1.600000024,99,8,140,3.099999905
19950121,19,1846.791667,2.9,1008.5,1.600000024,99,8,130,3.599999905
19950122,7,1847.291667,1.6,997.5,1.200000048,95,8,100,3.599999905
19950122,13,1847.541667,,990,0.5,99,9,80,5.099999905
19950122,19,1847.791667,7,985.5999756,0.600000024,99,8,40,3.099999905
19950123,7,1848.291667,4,975,-0.600000024,92,8,30,4.599999905
19950123,13,1848.541667,,974,-0.600000024,83,8,20,0.5
19950123,19,1848.791667,0,974.0999756,-3,84,4,20,2.099999905
19950124,7,1849.291667,0,978.4000244,-7,87,3,360,1.5
19950124,13,1849.541667,,982.4000244,-3.900000095,75,1,210,1.5
19950124,19,1849.791667,0,983.5,-7.199999809,92,1,60,1.5
19950125,7,1850.291667,0,982.9000244,-7.900000095,95,1,50,1.5
19950125,13,1850.541667,,984.2000122,-3.799999952,86,5,70,0.5
19950125,19,1850.791667,0,986.5,-6.5,95,3,310,1
19950126,7,1851.291667,0,986.5999756,-10.60000038,92,1,340,1
19950126,13,1851.541667,,986.2999878,-5.099999905,85,1,100,1
19950126,19,1851.791667,0,985.4000244,-8.199999809,90,1,340,1.5
19950127,7,1852.291667,0,991.7999878,-9.600000381,95,1,50,2.099999905
19950127,13,1852.541667,,993.5999756,-4.800000191,82,2,190,1
19950127,19,1852.791667,0,995,-7.800000191,92,5,60,1
19950128,7,1853.291667,0,990.7000122,-9.300000191,90,2,340,1
19950128,13,1853.541667,,989.4000244,-5.5,76,7,30,4.099999905
19950128,19,1853.791667,0,989.5,-8.800000191,87,1,30,3.099999905
19950129,7,1854.291667,0,991.2999878,-14.10000038,87,1,90,1.5
19950129,13,1854.541667,,992.0999756,-10.5,75,1,80,0.5
19950129,19,1854.791667,0,993.0999756,-13.39999962,86,1,360,1.5
19950130,7,1855.291667,0,997.7999878,-15,88,4,20,0.5
19950130,13,1855.541667,,1005.200012,-6.099999905,69,0,180,1
19950130,19,1855.791667,0,1014,-7.300000191,92,1,250,1.5
19950131,7,1856.291667,0,1022.799988,-9.800000191,96,9,350,1
19950131,13,1856.541667,,1017.299988,-6.699999809,82,8,160,3.099999905
19950131,19,1856.791667,3.8,1005.299988,-3,99,9,150,6.199999809
19950201,7,1857.291667,20.7,985.2000122,0.800000012,99,8,210,0.5
19950201,13,1857.541667,,985.9000244,3.299999952,99,1,250,1
19950201,19,1857.791667,0,988.2999878,2,86,1,250,1
19950202,7,1858.291667,0,997.2000122,1.799999952,63,8,300,7.199999809
19950202,13,1858.541667,,1010.700012,0,39,1,310,7.699999809
19950202,19,1858.791667,0,1020.099976,-3.099999905,47,2,240,2.099999905
19950203,7,1859.291667,0,1020.900024,-7,80,8,50,3.099999905
19950203,13,1859.541667,,1010,2.5,99,8,190,9.300000191
19950203,19,1859.791667,2.4,1002.299988,3.599999905,98,8,200,3.599999905
19950204,7,1860.291667,0,997.5999756,3.200000048,84,5,220,3.099999905
19950204,13,1860.541667,,997.2999878,4.800000191,64,7,220,4.099999905
19950204,19,1860.791667,0,998.0999756,3.799999952,48,7,220,3.599999905
19950205,7,1861.291667,0,1010.200012,-1.700000048,66,4,30,1.5
19950205,13,1861.541667,,1012,0.800000012,67,8,200,1
19950205,19,1861.791667,1.5,1006.400024,0.800000012,96,7,110,0.5
19950206,7,1862.291667,0,992.2000122,3.099999905,99,3,200,1
19950206,13,1862.541667,,991.2999878,3.900000095,88,3,70,0.5
19950206,19,1862.791667,0.6,982.5,3.200000048,95,8,20,2.599999905
19950207,7,1863.291667,0,984.0999756,-0.600000024,61,1,310,2.599999905
19950207,13,1863.541667,,985.4000244,1.5,43,3,350,1
19950207,19,1863.791667,0,987.5,-2.799999952,56,1,360,1.5
19950208,7,1864.291667,0,989.9000244,-3.5,66,7,40,1.5
19950208,13,1864.541667,,991,-0.600000024,29,0,250,2.099999905
19950208,19,1864.791667,0,990.5,-2.599999905,39,0,270,2.099999905
19950209,7,1865.291667,0,989.0999756,-4.099999905,43,1,330,5.099999905
19950209,13,1865.541667,,991.5,0.200000003,36,1,290,3.099999905
19950209,19,1865.791667,0,993.5999756,-0.800000012,40,4,230,1.5
19950210,7,1866.291667,0,997,-7.400000095,71,2,350,2.099999905
19950210,13,1866.541667,,999,-0.800000012,48,0,180,2.099999905
19950210,19,1866.791667,0,1000.200012,-6.300000191,60,0,360,0.5
19950211,7,1867.291667,0,1001.099976,-13.10000038,80,0,40,3.099999905
19950211,13,1867.541667,,1001.599976,-5,61,0,250,0.5
19950211,19,1867.791667,0,1001,-8.300000191,67,1,170,2.599999905
19950212,7,1868.291667,3.6,986.2000122,-6.199999809,89,8,60,6.699999809
19950212,13,1868.541667,,979.4000244,-2.5,88,8,10,6.699999809
19950212,19,1868.791667,6,988.9000244,-2.299999952,75,8,170,1
19950213,7,1869.291667,0,996,-2.799999952,97,9,330,2.099999905
19950213,13,1869.541667,,1001.200012,3.400000095,85,7,200,2.099999905
19950213,19,1869.791667,0,1002.900024,2.799999952,92,8,160,1
19950214,7,1870.291667,3.3,997.7999878,2.900000095,92,8,90,1.5
19950214,13,1870.541667,,995.7999878,3.599999905,96,7,90,1.5
19950214,19,1870.791667,9.1,995.7000122,3.099999905,92,8,190,1.5
19950215,7,1871.291667,1.3,990.9000244,2.900000095,90,8,160,2.599999905
19950215,13,1871.541667,,985.2999878,2.200000048,93,8,50,1.5
19950215,19,1871.791667,4.1,983.2000122,3.900000095,90,8,160,2.099999905
19950216,7,1872.291667,0,981.4000244,3.599999905,84,8,170,5.099999905
19950216,13,1872.541667,,983.2000122,4.5,78,8,180,4.099999905
19950216,19,1872.791667,0,985.5,2.700000048,82,3,240,1
19950217,7,1873.291667,0.3,984.2999878,1.799999952,92,8,30,1.5
19950217,13,1873.541667,,984.0999756,1.200000048,92,8,110,2.599999905
19950217,19,1873.791667,9.1,986.4000244,1.5,92,8,30,2.099999905
19950218,7,1874.291667,0,992,-1.899999976,99,9,220,1
19950218,13,1874.541667,,996.0999756,1.700000048,61,1,210,1
19950218,19,1874.791667,0,999.2999878,-0.899999976,85,0,0,0
19950219,7,1875.291667,0,998.5,-5.300000191,87,4,330,0.5
19950219,13,1875.541667,,989.7000122,1,92,8,110,2.099999905
19950219,19,1875.791667,5.5,990.2000122,0.600000024,94,4,0,0
19950220,7,1876.291667,0,995.2000122,-3.099999905,99,3,290,1
19950220,13,1876.541667,,998.2999878,0.699999988,88,4,0,0
19950220,19,1876.791667,0,1002.5,0.899999976,98,8,0,0
19950221,7,1877.291667,1.8,1002.299988,-0.100000001,99,8,240,1
19950221,13,1877.541667,,1000.099976,0.899999976,86,8,290,1
19950221,19,1877.791667,1.3,993.5,0.200000003,99,8,110,7.699999809
19950222,7,1878.291667,3.9,996.4000244,-1.100000024,89,3,320,2.599999905
19950222,13,1878.541667,,997.7999878,0.800000012,75,7,160,2.099999905
19950222,19,1878.791667,0,995.7999878,2,99,8,160,1.5
19950223,7,1879.291667,2.3,984.0999756,3,97,8,170,8.199999809
19950223,13,1879.541667,,983.4000244,2.599999905,94,8,160,3.599999905
19950223,19,1879.791667,0,981.4000244,2.5,86,7,170,2.099999905
19950224,7,1880.291667,0.1,980,-0.200000003,99,7,190,2.099999905
19950224,13,1880.541667,,981.7999878,2.900000095,66,5,220,2.099999905
19950224,19,1880.791667,0,985.2000122,0.200000003,87,3,30,1.5
19950225,7,1881.291667,0,988.5999756,-5.400000095,87,1,340,2.099999905
19950225,13,1881.541667,,989.2000122,1.399999976,52,1,140,0.5
19950225,19,1881.791667,0,991.2000122,-1.5,56,1,200,2.599999905
19950226,7,1882.291667,0,997.2000122,-7.599999905,84,2,30,1.5
19950226,13,1882.541667,,1000.5,-0.800000012,51,0,200,2.099999905
19950226,19,1882.791667,0,1003.200012,-2.900000095,66,0,180,2.099999905
19950227,7,1883.291667,0,1006.900024,-9.800000191,83,1,30,0.5
19950227,13,1883.541667,,1004.700012,-2.5,61,6,190,1.5
19950227,19,1883.791667,1.5,998.0999756,0,99,8,160,2.099999905
19950228,7,1884.291667,0.6,980.5999756,3.700000048,83,7,200,5.699999809
19950228,13,1884.541667,,986.7999878,6.199999809,39,3,240,8.199999809
19950228,19,1884.791667,0,990.7000122,3.799999952,55,5,210,5.699999809
19950301,7,1885.291667,0,986.5,2.299999952,96,7,170,0.5
19950301,13,1885.541667,,987.9000244,4.099999905,70,6,160,2.599999905
19950301,19,1885.791667,0,989.2999878,3.400000095,41,1,260,0.5
19950302,7,1886.291667,0,992.0999756,-4.599999905,88,5,350,1
19950302,13,1886.541667,,992.7000122,2.700000048,50,4,200,2.099999905
19950302,19,1886.791667,0,992,1,95,5,230,1.5
19950303,7,1887.291667,0,996.0999756,-1.799999952,90,8,290,0.5
19950303,13,1887.541667,,999.2000122,1.200000048,67,8,160,2.099999905
19950303,19,1887.791667,0,1000.099976,0.600000024,86,7,40,4.099999905
19950304,7,1888.291667,0.2,999.5,-0.600000024,84,7,40,6.699999809
19950304,13,1888.541667,,999.5999756,-0.699999988,87,8,40,4.099999905
19950304,19,1888.791667,0.6,999.2999878,-0.200000003,83,7,340,2.099999905
19950305,7,1889.291667,0,999,-5.900000095,98,6,10,2.099999905
19950305,13,1889.541667,,997.9000244,-1.700000048,90,8,40,3.599999905
19950305,19,1889.791667,4,996.2999878,-1.200000048,99,6,20,2.599999905
19950306,7,1890.291667,0.7,992.7000122,-0.200000003,90,8,50,4.599999905
19950306,13,1890.541667,,993.2000122,1.5,84,8,70,3.599999905
19950306,19,1890.791667,2,994.5,1.200000048,88,8,60,1.5
19950307,7,1891.291667,0.1,995.7999878,0,89,7,20,4.099999905
19950307,13,1891.541667,,999.0999756,1.5,72,8,80,2.099999905
19950307,19,1891.791667,0,1003.599976,2.599999905,85,6,130,3.099999905
19950308,7,1892.291667,0,1009.5,1.399999976,81,6,140,2.599999905
19950308,13,1892.541667,,1011.200012,4.199999809,56,4,150,4.099999905
19950308,19,1892.791667,0,1012.099976,2.200000048,66,2,70,4.099999905
19950309,7,1893.291667,0,1014.400024,-0.400000006,81,7,80,4.099999905
19950309,13,1893.541667,,1016.900024,1,72,8,50,2.099999905
19950309,19,1893.791667,0.1,1019.099976,-0.800000012,78,6,30,3.099999905
19950310,7,1894.291667,0,1025,-3.299999952,84,5,30,3.099999905
19950310,13,1894.541667,,1026.800049,3.799999952,52,5,210,2.099999905
19950310,19,1894.791667,0,1027.900024,2.700000048,64,7,10,1
19950311,7,1895.291667,0,1030.199951,1,81,8,340,2.099999905
19950311,13,1895.541667,,1030.599976,1.899999976,84,8,210,3.599999905
19950311,19,1895.791667,0,1030.099976,1.399999976,77,8,190,2.599999905
19950312,7,1896.291667,0,1030.800049,1,71,8,190,2.599999905
19950312,13,1896.541667,,1032.400024,0.899999976,79,8,190,3.599999905
19950312,19,1896.791667,0,1032.5,1.299999952,82,8,200,1
19950313,7,1897.291667,0.4,1032.699951,2.799999952,90,8,200,4.599999905
19950313,13,1897.541667,,1032.800049,2.700000048,90,8,180,5.099999905
19950313,19,1897.791667,0,1030.400024,2.599999905,100,8,150,6.199999809
19950314,7,1898.291667,0.2,1023.700012,1.100000024,93,8,160,5.699999809
19950314,13,1898.541667,,1019.200012,0.5,71,8,190,6.199999809
19950314,19,1898.791667,0.2,1014.900024,-1.299999952,80,8,160,5.699999809
19950315,7,1899.291667,0.4,1003.599976,-2,78,8,140,3.099999905
19950315,13,1899.541667,,1001,-0.899999976,89,8,140,2.099999905
19950315,19,1899.791667,3.3,999.7999878,-1.600000024,92,8,130,2.599999905
19950316,7,1900.291667,1.9,996.5999756,-2.599999905,88,8,10,2.099999905
19950316,13,1900.541667,,995.7000122,-0.300000012,75,8,90,2.099999905
19950316,19,1900.791667,0.3,993.2000122,0.600000024,84,8,90,2.599999905
19950317,7,1901.291667,2,985.9000244,1.799999952,90,8,170,5.699999809
19950317,13,1901.541667,,980.4000244,1.700000048,89,8,110,5.099999905
19950317,19,1901.791667,5.9,973.9000244,1.799999952,97,8,170,3.599999905
19950318,7,1902.291667,3.6,971.7000122,0.800000012,91,7,140,1
19950318,13,1902.541667,,974,3,76,7,190,2.599999905
19950318,19,1902.791667,0,975.7000122,3.200000048,67,5,240,3.599999905
19950319,7,1903.291667,0,977.2000122,-2.099999905,95,6,210,1
19950319,13,1903.541667,,977.4000244,3.900000095,52,7,230,3.599999905
19950319,19,1903.791667,0,979.2000122,0.200000003,89,4,290,1
19950320,7,1904.291667,0,987.7999878,-1,88,4,50,2.099999905
19950320,13,1904.541667,,996,5.099999905,44,5,60,3.099999905
19950320,19,1904.791667,0,1002.5,3.599999905,48,6,280,1.5
19950321,7,1905.291667,0,1016.799988,1.399999976,50,1,340,8.199999809
19950321,13,1905.541667,,1022.900024,5.699999809,31,2,170,7.199999809
19950321,19,1905.791667,0,1026.199951,3.799999952,35,7,310,2.099999905
19950322,7,1906.291667,0,1022.700012,1.600000024,65,8,280,4.099999905
19950322,13,1906.541667,,1019.099976,3.400000095,69,8,180,1.5
19950322,19,1906.791667,0,1017.099976,4,72,6,200,1.5
19950323,7,1907.291667,0,1013.099976,3.400000095,81,8,150,2.099999905
19950323,13,1907.541667,,1013.200012,8.600000381,53,6,220,2.599999905
19950323,19,1907.791667,0,1011.099976,8.399999619,64,6,90,0.5
19950324,7,1908.291667,0,998,3.700000048,85,8,220,4.599999905
19950324,13,1908.541667,,994,10.69999981,31,1,280,6.199999809
19950324,19,1908.791667,0,990.9000244,6.599999905,61,7,220,4.099999905
19950325,7,1909.291667,0,985.0999756,0.800000012,70,8,320,2.099999905
19950325,13,1909.541667,,988.7999878,3.299999952,57,7,300,1
19950325,19,1909.791667,0,992.7000122,3.900000095,33,4,350,0.5
19950326,7,1910.291667,0,995.2000122,-3.799999952,77,5,340,0.5
19950326,13,1910.541667,,986.2000122,2.200000048,67,8,180,4.099999905
19950326,19,1910.791667,4.5,975.9000244,1.200000048,87,8,260,2.099999905
19950327,7,1911.291667,1.5,987.2999878,-3.400000095,45,6,110,9.300000191
19950327,13,1911.541667,,990.7999878,1.399999976,29,5,350,11.30000019
19950327,19,1911.791667,0,992.2999878,-0.800000012,31,3,330,4.599999905
19950328,7,1912.291667,0,991,-3.5,38,2,300,4.599999905
19950328,13,1912.541667,,988.7999878,2.799999952,23,3,290,6.199999809
19950328,19,1912.791667,0,988.2000122,1.600000024,30,5,310,3.099999905
19950329,7,1913.291667,0,999.4000244,-0.600000024,54,5,30,4.599999905
19950329,13,1913.541667,,1006.700012,4.300000191,34,1,350,8.199999809
19950329,19,1913.791667,0,1014.299988,3.799999952,29,1,340,4.099999905
19950330,7,1914.291667,0,1022.200012,-5.699999809,64,2,110,0.5
19950330,13,1914.541667,,1021.299988,4.800000191,29,1,200,3.099999905
19950330,19,1914.791667,0,1019.200012,3.799999952,62,6,170,2.599999905
19950331,7,1915.291667,11.5,1012.599976,1.299999952,93,8,220,3.099999905
19950331,13,1915.541667,,1009.900024,3.900000095,91,8,350,0.5
19950331,19,1915.791667,4,1007.299988,5,88,8,250,2.099999905
19950401,7,1916.291667,0.1,1009.299988,-1,80,1,210,1.5
19950401,13,1916.541667,,1005.299988,9.600000381,32,5,280,4.599999905
19950401,19,1916.791667,0,1002.900024,7.400000095,35,1,240,4.099999905
19950402,7,1917.291667,0,999.4000244,-0.800000012,66,1,150,1.5
19950402,13,1917.541667,,994.4000244,7.699999809,34,5,280,7.699999809
19950402,19,1917.791667,0,997.7000122,3.400000095,31,1,290,7.699999809
19950403,7,1918.291667,0,1000.700012,-1.399999976,53,4,200,3.599999905
19950403,13,1918.541667,,998.4000244,5.099999905,29,4,250,7.199999809
19950403,19,1918.791667,0,998.0999756,2.799999952,31,1,300,1.5
19950404,7,1919.291667,0,1000.700012,-3.799999952,58,7,360,0.5
19950404,13,1919.541667,,1002.599976,5.5,29,3,280,4.599999905
19950404,19,1919.791667,0,1009.599976,4.300000191,29,1,280,3.099999905
19950405,7,1920.291667,0,1015.900024,-2.200000048,57,7,300,0.5
19950405,13,1920.541667,,1013.400024,3.200000048,40,7,170,4.099999905
19950405,19,1920.791667,0.1,1010.5,0.400000006,91,8,140,2.599999905
19950406,7,1921.291667,0.2,1005.299988,0.600000024,90,7,240,3.099999905
19950406,13,1921.541667,,1005,8.899999619,45,3,200,2.599999905
19950406,19,1921.791667,0,1007.400024,7.900000095,44,5,10,5.099999905
19950407,7,1922.291667,6,994.7000122,1,93,8,40,2.099999905
19950407,13,1922.541667,,992.7000122,3.900000095,80,8,60,5.099999905
19950407,19,1922.791667,3.3,1000.5,3.900000095,38,2,330,3.099999905
19950408,7,1923.291667,0,1011.700012,2.700000048,40,1,330,7.699999809
19950408,13,1923.541667,,1013.900024,6.5,26,3,350,11.30000019
19950408,19,1923.791667,0,1015.799988,4.800000191,33,2,360,4.599999905
19950409,7,1924.291667,0,1015.900024,-1.600000024,47,1,110,1.5
19950409,13,1924.541667,,1013.200012,6.900000095,26,1,320,3.099999905
19950409,19,1924.791667,0,1012.799988,5.699999809,33,1,350,3.099999905
19950410,7,1925.291667,0,1014.599976,-1.299999952,58,2,340,0.5
19950410,13,1925.541667,,1012.799988,4.900000095,40,8,290,4.099999905
